name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dakshina Kannada,2023-06-30,29.8,24,25.7,36.1,24,27.1,23.8,89.9,23,100,16.67,rain,0,0,43.6,18.4,165.5,1010,79.9,5.3,162.6,14,7,30,2023-06-30T06:06:26,2023-06-30T18:58:49,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-01,30.1,24,26.8,37.5,24,29.8,24.6,88.6,20,100,16.67,rain,0,0,46.4,31.7,256.4,1009.8,76.8,5.2,216.5,18.5,7,30,2023-07-01T06:06:42,2023-07-01T18:58:57,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-02,30,24,25.9,36.2,24,27.5,24.2,90.6,24,100,16.67,rain,0,0,45.4,25.9,289.7,1009.1,94,4,145.2,12.6,6,30,2023-07-02T06:06:58,2023-07-02T18:59:03,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-07-03,27.2,23,24.4,31.6,23,24.6,23.7,96.1,140,100,33.33,rain,0,0,47.5,22.3,333.6,1008.1,95.1,2.8,110.9,9.4,5,60,2023-07-03T06:07:14,2023-07-03T18:59:09,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-04,26,23,24.1,26,23,24.1,23.6,96.8,75,100,29.17,rain,0,0,81.7,29.5,244.8,1006.4,96.5,2.8,31.2,2.7,2,10,2023-07-04T06:07:30,2023-07-04T18:59:15,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-05,25,22.8,23.8,25,22.8,23.8,22.9,95,172,100,29.17,rain,0,0,57.2,18.4,268,1005.4,100,2.1,32.5,2.8,1,10,2023-07-05T06:07:47,2023-07-05T18:59:19,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-06,25,23.9,24,25,23.9,24,23.3,95.8,163,100,25,rain,0,0,49.3,22.3,335.2,1007.2,97.9,2.6,38.7,3.4,1,10,2023-07-06T06:08:03,2023-07-06T18:59:23,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-07-07,26.8,23,24.7,30.1,23,24.9,23.8,94.9,27,100,20.83,rain,0,0,41,25.9,228.9,1009,97.2,3.6,75,6.4,4,30,2023-07-07T06:08:20,2023-07-07T18:59:26,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-07-08,26,23,24.6,26,23,24.6,23.8,95.5,82,100,29.17,rain,0,0,33.8,13,104.7,1010,100,2.5,38.9,3.2,2,10,2023-07-08T06:08:37,2023-07-08T18:59:28,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-07-09,28,24,25.7,32.8,24,27,24.3,92.1,10.5,100,12.5,rain,0,0,35.3,16.6,264.9,1009.5,92.4,4.6,138.1,11.9,6,30,2023-07-09T06:08:54,2023-07-09T18:59:30,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-10,31,24.7,26.9,37.7,24.7,29.2,24.5,87.2,2.5,100,4.17,rain,0,0,31.7,16.6,235.2,1009,85.6,4.8,182.9,15.8,7,30,2023-07-10T06:09:10,2023-07-10T18:59:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-07-11,28.8,24,25.5,34.1,24,26.5,24.2,92.3,20,100,8.33,rain,0,0,33.1,18.4,309.6,1008.7,92.1,4.3,117.6,10.1,5,30,2023-07-11T06:09:27,2023-07-11T18:59:30,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-07-12,27.1,24,25,31.2,24,25.5,24.3,96,47,100,25,rain,0,0,28.1,14.8,5.6,1008.4,93.5,3.6,103,8.8,5,30,2023-07-12T06:09:44,2023-07-12T18:59:29,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-13,25,23.9,24.2,25,23.9,24.2,23.5,95.8,59,100,29.17,rain,0,0,41.4,18.4,174.7,1009.2,100,2.4,35.9,3.1,2,10,2023-07-13T06:10:00,2023-07-13T18:59:27,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-07-14,26,24,24.3,26,24,24.3,23.4,94.7,31,100,8.33,rain,0,0,38.2,14.8,312.3,1010.3,95.6,3.5,109.1,9.5,5,30,2023-07-14T06:10:17,2023-07-14T18:59:24,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-15,28.6,23.9,25.4,33.2,23.9,26.6,24.2,92.9,33,100,16.67,rain,0,0,39.6,29.5,264.4,1009.9,91.7,4.2,161.1,14.1,6,30,2023-07-15T06:10:33,2023-07-15T18:59:21,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-16,29,24.9,26.2,34.5,24.9,27.5,24.8,92.1,24,100,12.5,rain,0,0,34.9,22.3,259.1,1009.2,90.8,5.6,151.5,13.2,6,10,2023-07-16T06:10:49,2023-07-16T18:59:16,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-17,30,25,27,36.2,25,29.7,25,89.3,9,100,12.5,rain,0,0,39.6,20.5,261.9,1008.8,78.4,4.5,163.9,14.2,7,30,2023-07-17T06:11:06,2023-07-17T18:59:11,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-18,30,25,27.3,36,25,30.6,24.8,86.4,10,100,12.5,rain,0,0,48.2,29.5,257,1008.3,77.4,5.5,154.5,13.2,6,10,2023-07-18T06:11:22,2023-07-18T18:59:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-19,29.1,24.9,27.5,33.6,24.9,30.6,24.4,83.5,7,100,8.33,rain,0,0,50,33.5,257.9,1006.9,89,6.1,122.1,10.5,5,30,2023-07-19T06:11:37,2023-07-19T18:58:57,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-20,30,25,27.4,36.2,25,30.7,24.9,86.9,20,100,16.67,rain,0,0,55.4,37.1,241.5,1007,87.6,5.5,131,11.4,5,30,2023-07-20T06:11:53,2023-07-20T18:58:49,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-21,29.1,25,27.1,35.6,25,29.7,24.7,87.3,5,100,8.33,rain,0,0,53.6,25.9,253,1008.1,90.5,5.6,129.5,11.2,5,30,2023-07-21T06:12:08,2023-07-21T18:58:40,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-22,26,24,24.5,26,24,24.5,23.7,95.1,112,100,33.33,rain,0,0,52.2,37.1,292,1009.5,95.5,3.3,76.4,6.6,3,30,2023-07-22T06:12:24,2023-07-22T18:58:30,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-07-23,26.3,23.9,25,26.3,23.9,25,24,94.3,87,100,16.67,rain,0,0,50.4,29.5,274.3,1009.2,99.8,3.6,58.3,4.9,3,30,2023-07-23T06:12:38,2023-07-23T18:58:20,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-24,25.2,23.6,24.2,25.2,23.6,24.2,23.4,95.3,113,100,29.17,rain,0,0,51.8,33.5,271.8,1008.6,99.5,3,60,4.9,3,10,2023-07-24T06:12:53,2023-07-24T18:58:08,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-25,25,23,23.7,25,23,23.7,23,95.6,76,100,25,rain,0,0,41.8,27.7,295,1009.4,99.8,3.1,75.4,6.7,4,10,2023-07-25T06:13:08,2023-07-25T18:57:55,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-26,25,23,23.6,25,23,23.6,22.8,95.1,54,100,25,rain,0,0,46.4,25.9,315.1,1010.5,97.9,3.5,31,2.5,1,10,2023-07-26T06:13:22,2023-07-26T18:57:42,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-07-27,27.2,23,24.4,30.8,23,24.8,23.1,92.9,16,100,8.33,rain,0,0,48.6,18.4,336.1,1010.7,97.4,4.8,108.9,9.5,5,10,2023-07-27T06:13:35,2023-07-27T18:57:28,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-28,28,22.4,25.1,33.6,22.4,26.1,23.8,93,18,100,12.5,rain,0,0,54,22.3,278.3,1010.3,91.9,5.5,185.1,15.9,7,10,2023-07-28T06:13:49,2023-07-28T18:57:12,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-07-29,29.1,24,26.5,34.5,24,28.5,24.1,87.4,0,0,0,rain,0,0,55.4,25.9,290.8,1010.5,58.5,5.6,212.8,18.4,8,10,2023-07-29T06:14:02,2023-07-29T18:56:56,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-30,29,23.8,25.9,34.5,23.8,27.5,23.9,89.1,16.6,100,16.67,rain,0,0,44.6,22.3,294.4,1010.3,80.2,5.1,207.2,17.9,8,10,2023-07-30T06:14:15,2023-07-30T18:56:39,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-07-31,28.2,24,26.3,32.8,24,28.2,24.5,89.9,8.4,100,8.33,rain,0,0,42.8,25.9,259.7,1009.6,81.2,5.1,222.2,19.1,7,10,2023-07-31T06:14:27,2023-07-31T18:56:21,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-01,29.2,26,27.3,34.9,26,29.9,24.8,86.7,2,100,4.17,rain,0,0,49.3,24.1,259,1010.1,66.5,6.5,203.9,17.7,7,10,2023-08-01T06:14:40,2023-08-01T18:56:03,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-08-02,29,25,26.9,33.6,25,29.1,24.6,87.6,8,100,8.33,rain,0,0,44.6,18.4,255.4,1010.7,60,6.2,201.1,17.1,7,10,2023-08-02T06:14:51,2023-08-02T18:55:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-08-03,29,26,27.1,33.7,26,29.7,24.5,85.6,3,100,8.33,rain,0,0,50,25.9,258.9,1010.1,69.9,5.6,185.1,16.1,7,30,2023-08-03T06:15:03,2023-08-03T18:55:23,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-04,30,24.8,27,36.2,24.8,29.5,24.4,86,11,100,8.33,rain,0,0,52.9,24.1,260.7,1011,64.5,5.9,191.7,16.6,8,10,2023-08-04T06:15:14,2023-08-04T18:55:01,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-05,29.2,24,26.6,34.9,24,28.9,24.4,88,18,100,16.67,rain,0,0,41.8,29.5,275.2,1012.4,76.6,5.1,184.9,16.2,7,10,2023-08-05T06:15:25,2023-08-05T18:54:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-08-06,29,25,26.7,34.5,25,28.9,24.6,88.7,7,100,8.33,rain,0,0,36.7,25.9,296.2,1011.6,74.6,5,193,16.6,7,30,2023-08-06T06:15:35,2023-08-06T18:54:16,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-08-07,29,25,26.9,34.5,25,29.1,24.4,86.4,3.1,100,8.33,rain,0,0,34.6,22.3,291.7,1009.8,53.9,5.6,230.3,19.7,8,10,2023-08-07T06:15:45,2023-08-07T18:53:52,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-08,28,24,26.2,32.7,24,27.9,24.2,88.9,6,100,8.33,rain,0,0,31.3,16.6,303.7,1009.9,77.9,4.7,152.4,13.1,6,10,2023-08-08T06:15:55,2023-08-08T18:53:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-09,30,24,26.7,35.1,24,29.2,24.2,86.5,0,0,0,rain,0,0,33.5,20.5,278.7,1011.2,62.5,4.8,212,18.4,8,30,2023-08-09T06:16:04,2023-08-09T18:53:02,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-10,30.1,25,27.5,36.2,25,30.2,24.2,83.1,5,100,8.33,rain,0,0,36,20.5,326.1,1011.4,51.7,6.2,201,17.4,8,30,2023-08-10T06:16:13,2023-08-10T18:52:36,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-11,30.8,25,27.5,35.4,25,30,24.1,82.4,0.2,100,4.17,rain,0,0,33.8,24.1,316.4,1010.6,48.7,5.9,223.7,19.2,8,30,2023-08-11T06:16:21,2023-08-11T18:52:09,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-08-12,29.2,25.9,27.1,33.7,25.9,29.2,24.1,84,0.1,100,4.17,rain,0,0,37.4,24.1,326.1,1010.8,50,6.6,234.1,20,8,30,2023-08-12T06:16:29,2023-08-12T18:51:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-08-13,29,25,26.7,33.7,25,28.5,24.2,86.2,8,100,4.17,rain,0,0,33.1,18.4,308.1,1010.2,52.7,5,205.6,17.7,7,10,2023-08-13T06:16:37,2023-08-13T18:51:13,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-08-14,30,24,26.5,33.6,24,27.9,23.5,84.7,0,0,0,rain,0,0,33.1,14.8,257.6,1010.6,56.8,5,207.8,18.1,7,10,2023-08-14T06:16:44,2023-08-14T18:50:44,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-15,30.2,24,26.7,34.1,24,28.1,23.3,83.1,0,0,0,rain,0,0,28.1,18.4,236.2,1010.7,46.7,5.9,216.9,18.7,7,10,2023-08-15T06:16:51,2023-08-15T18:50:14,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-08-16,31,24,27.1,36.5,24,29.5,23.7,82.4,0,0,0,rain,0,0,28.1,18.4,268.3,1010.6,45.8,6.4,221,19,7,30,2023-08-16T06:16:58,2023-08-16T18:49:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-17,30,24,27.2,36.2,24,29.7,24.1,84,0,0,0,rain,0,0,33.1,20.5,290.2,1010.8,50.4,6.4,227.9,19.8,8,30,2023-08-17T06:17:04,2023-08-17T18:49:13,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-18,30,24,26.2,35.1,24,27.8,23.6,86.2,31.1,100,12.5,rain,0,0,35.3,20.5,296.9,1009.9,70.8,6,223.8,19.4,8,10,2023-08-18T06:17:10,2023-08-18T18:48:41,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-19,26,23.3,24.3,26,23.3,24.3,23.2,93.8,102,100,25,rain,0,0,32.8,14.8,320.8,1009.3,91.2,4.6,111.1,9.7,4,10,2023-08-19T06:17:15,2023-08-19T18:48:08,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-08-20,29.1,24,26,34.5,24,27.6,23.8,87.9,12,100,8.33,rain,0,0,38.2,20.5,261.6,1008.8,60.1,4.3,188,16.2,6,30,2023-08-20T06:17:21,2023-08-20T18:47:35,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-21,30.2,24,26.8,36.2,24,29.4,23.9,84.8,0,0,0,rain,0,0,32.4,20.5,301.1,1008.5,49.8,6.8,246.2,21.3,8,30,2023-08-21T06:17:25,2023-08-21T18:47:01,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-08-22,31,25,27.7,35.5,25,30.1,23.9,80.9,0,0,0,rain,0,0,34.2,18.4,311.8,1008.4,34.5,6.3,259.7,22.4,9,30,2023-08-22T06:17:30,2023-08-22T18:46:27,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-23,31,25.9,27.4,36.5,25.9,29.5,23.9,81.6,0.1,100,4.17,rain,0,0,28.4,25.9,294.9,1008.8,42.9,6.4,248.1,21.4,8,10,2023-08-23T06:17:34,2023-08-23T18:45:52,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-08-24,30.1,23.4,26.6,35.1,23.4,28.2,23.6,84.7,0,0,0,rain,0,0,25.9,14.8,257.2,1008.8,40.3,6.9,238.7,20.5,8,10,2023-08-24T06:17:38,2023-08-24T18:45:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-08-25,30,24,26.4,34.1,24,28,23.3,83.6,0,0,0,rain,0,0,31,16.6,187.8,1009.1,60,5.7,228.2,19.6,8,10,2023-08-25T06:17:42,2023-08-25T18:44:41,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-26,30.1,25,27.2,36.3,25,29.4,23.6,81.2,0,0,0,rain,0,0,25.9,18.4,274.1,1009.8,69.1,6.2,194.5,16.8,7,30,2023-08-26T06:17:45,2023-08-26T18:44:04,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-27,31,24.9,27.8,35.5,24.9,30.1,23.3,77.4,0,0,0,,0,0,32.4,18.4,310.7,1010.5,50,6.5,217.9,19,8,10,2023-08-27T06:17:48,2023-08-27T18:43:27,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-28,31.1,25,27.8,36.5,25,30.4,23.7,79,0,0,0,,0,0,33.5,20.5,302.9,1010,51.8,6.3,239.4,20.7,9,10,2023-08-28T06:17:50,2023-08-28T18:42:50,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-29,30,25,27.6,35.1,25,30.2,24,81.5,0,0,0,,0,0,32.8,18.4,289.5,1009.3,46.5,5.8,193.4,16.8,7,10,2023-08-29T06:17:53,2023-08-29T18:42:12,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-30,31,25,27.8,36.5,25,30.5,23.8,79.8,0,0,0,rain,0,0,28.1,18.4,279.8,1009.1,42.6,5.9,218,18.9,8,30,2023-08-30T06:17:55,2023-08-30T18:41:33,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-08-31,31.2,25,28.3,36.5,25,31.4,23.7,76.8,0.4,100,4.17,rain,0,0,27.7,22.3,285.7,1008.8,40.6,5.8,246.9,21.4,9,30,2023-08-31T06:17:57,2023-08-31T18:40:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-09-01,31.2,25,28.4,36.9,25,31.9,24.1,78.4,0,0,0,rain,0,0,31.7,18.4,276.7,1008.8,47.8,5.5,260.1,22.7,9,30,2023-09-01T06:17:59,2023-09-01T18:40:15,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-09-02,31,26,28.3,36.5,26,31.7,24.1,78.9,1,100,4.17,rain,0,0,34.9,24.1,289.6,1009,55.5,6.6,247,21.3,9,30,2023-09-02T06:18:00,2023-09-02T18:39:36,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-09-03,31,25,27.6,36.5,25,30.3,24,81.6,5,100,4.17,rain,0,0,28.8,14.8,273.1,1008.1,52.7,5.6,199.8,17.1,7,10,2023-09-03T06:18:01,2023-09-03T18:38:56,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-09-04,29.8,23.8,26.4,34.9,23.8,28,23.7,85.3,0.6,100,4.17,rain,0,0,28.1,18.4,285.6,1007.5,89.9,5.5,141.2,12.2,6,10,2023-09-04T06:18:03,2023-09-04T18:38:15,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-09-05,27,24,25,30.1,24,25.1,23.9,93.5,25,100,12.5,rain,0,0,28.4,18.4,212.7,1007.4,92.4,3.8,88.1,7.4,4,10,2023-09-05T06:18:03,2023-09-05T18:37:35,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-09-06,29.2,23.9,26.3,34.5,23.9,28.2,24.1,87.7,3,100,4.17,rain,0,0,24.5,22.3,196.9,1007.4,85.3,4.9,82.2,7.1,4,30,2023-09-06T06:18:04,2023-09-06T18:36:54,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-09-07,29.8,24,26.4,35.9,24,28.1,24.2,88.2,31,100,12.5,rain,0,0,27,18.4,242.4,1008,72.5,4.5,94.4,8.1,4,30,2023-09-07T06:18:05,2023-09-07T18:36:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-09-08,30,23,26.4,36.2,23,28.4,23.8,86.4,24,100,8.33,rain,0,0,37.4,24.1,238.5,1009.3,79.9,4.6,113.4,10,6,30,2023-09-08T06:18:05,2023-09-08T18:35:31,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-09-09,28,23,25.1,32.7,23,26.1,23.7,92.2,26,100,12.5,rain,0,0,34.2,14.8,71.7,1009,93.6,4.4,125.8,10.9,6,30,2023-09-09T06:18:05,2023-09-09T18:34:50,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43259099999,43285099999"
Dakshina Kannada,2023-09-10,29,24,25.8,34.5,24,27.3,24.2,91,3,100,8.33,rain,0,0,33.1,22.3,255.9,1008.5,83.5,4.9,132.6,11.3,5,30,2023-09-10T06:18:06,2023-09-10T18:34:08,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2023-09-11,30,22.4,25.6,36.1,22.4,27.1,23.3,87.6,19,100,12.5,rain,0,0,35.6,16.6,260.7,1009,89.5,4.7,130.8,11.3,5,30,2023-09-11T06:18:06,2023-09-11T18:33:26,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-09-12,30,23,26,35.1,23,27.5,23.7,87.6,6,100,8.33,rain,0,0,36.4,22.3,268,1009.3,73.9,6.4,145.9,12.6,7,60,2023-09-12T06:18:06,2023-09-12T18:32:44,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-09-13,30.1,24,26,35.6,24,27.3,24,89.1,4,100,4.17,rain,0,0,31.3,18.4,220.4,1008.9,61,4.4,152.6,13.3,6,30,2023-09-13T06:18:06,2023-09-13T18:32:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-09-14,28,24,25.2,32.6,24,25.7,24,93.3,33,100,12.5,rain,0,0,30.6,16.6,157.8,1008.9,77.6,3.5,111.6,9.6,6,30,2023-09-14T06:18:06,2023-09-14T18:31:19,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
